Year,Length_Category,Sector,Gear,Region,SAUP,NV,GT,P,NVActive,GTActive,PActive,NomActive,NVerr,Perr,GTerr,RActivity,MethodNV,MethodLOA,MethodGT,MethodP,Country,EffActive
1969,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,8,181.5227,3198.658,5.784,131.2409121,2312.629734,458154.1827,0.1444835,0.001157023,0.0006474357,0.723,GAM,Data,Data,AIC,MEX,547660.548707308
1970,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,8,181.5227,3198.658,5.784,131.2409121,2312.629734,458154.1827,0.07744901,0.001157023,0.0006474357,0.723,GAM,Data,Data,AIC,MEX,550658.567313445
1971,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,8,181.5227,3198.658,5.784,131.2409121,2312.629734,458154.1827,0.07744901,0.001157023,0.0006474357,0.723,GAM,Data,Data,AIC,MEX,555779.026972938
1972,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,14,309.0793,5597.652,10.122,223.4643339,4047.102396,801770.127,0.07744901,0.001157023,0.0006839039,0.723,GAM,Data,Data,AIC,MEX,983836.374654893
1973,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,14,309.0793,5597.652,10.122,223.4643339,4047.102396,801770.127,0.07744901,0.001157023,0.0006839039,0.723,GAM,Data,Data,AIC,MEX,993329.207603721
1974,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,10,224.8593,3998.323,7.23,162.5732739,2890.787529,572692.7103,0.07744901,0.001157023,0.0006592608,0.723,GAM,Data,Data,AIC,MEX,719297.287643341
1975,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,20,429.27676,7740.4373,14.46,310.36709748,5596.3361679,1110783.8697,0.07744901,0.0012098361045207,0.0007241823728114,0.723,GAM,Data,Data,AIC,MEX,1411263.58768215
1976,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,16,349.9628,6397.317,11.568,253.0231044,4625.260191,916308.51,0.07744901,0.001157023,0.0006967469,0.723,GAM,Data,Data,AIC,MEX,1178144.29007056
1977,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,26,538.8445,9114.598,18.798,389.5845735,6589.854354,1315993.2489,0.07744901,0.0013812766911332,0.0007803950436844,0.723,GAM,Data,Data,AIC,MEX,1711746.13463537
1978,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,27,561.7393,9514.43,19.521,406.1375139,6878.93289,1373262.0789,0.07744901,0.0013718527107337,0.0007744592008237,0.723,GAM,Data,Data,AIC,MEX,1809162.1975337
1979,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,33,673.3512,11401.007,23.859,486.8329176,8242.928061,1647675.1383,0.0727551324242424,0.0014080162319052,0.000807239690608,0.723,GAM,Data,Data,AIC,MEX,2200286.91125326
1980,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,46,969.7566,16726.936,33.258,701.1340218,12093.574728,2409476.0178,0.071651742173913,0.0013158791972531,0.0007556325595627,0.723,GAM,Data,Data,AIC,MEX,3258850.49848655
1981,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,43,915.7904,15783.64,31.089,662.1164592,11411.57172,2272270.2834,0.0691800388372093,0.0012994731031549,0.000739659977939,0.723,GAM,Data,Data,AIC,MEX,3109453.93105765
1982,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,46,979.5686,16983.14,33.258,708.2280978,12278.81022,2444077.4964,0.0677868947826087,0.0012894120132307,0.0007394325006504,0.723,GAM,Data,Data,AIC,MEX,3385561.94778204
1983,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,48,1022.0875,17782.8,34.704,738.9692625,12856.9644,2558616.6024,0.0663375785416667,0.0012834587213802,0.0007393039967946,0.723,GAM,Data,Data,AIC,MEX,3583647.7141002
1984,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,46,969.3478,16726.936,33.258,700.8384594,12093.574728,2409476.0178,0.0653658617391304,0.0013158791972531,0.0007567852910852,0.723,GAM,Data,Data,AIC,MEX,3408736.78153979
1985,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,51,1070.7388,18597.984,36.873,774.1441524,13446.342432,2678522.0313,0.0,0.0013108878271718,0.0007628558116754,0.723,Data,Data,Data,AIC,MEX,3825926.68633692
1986,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,47,988.9719,16998.664,33.981,715.0266837,12290.034072,2449444.5423,0.0070219717021276,0.0013253642057502,0.0007588433443549,0.723,Data,Data,Data,AIC,MEX,3541725.77479556
1987,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,41,863.0507,14855.878,29.643,623.9856561,10740.799794,2140430.7996,0.0080495795121951,0.0013221279702621,0.0007576449519824,0.723,Data,Data,Data,AIC,MEX,3117622.28397817
1988,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,39,819.3053,14056.208,28.197,592.3577319,10162.638384,2025892.4166,0.0084623746153846,0.0013315209368125,0.0007609026579245,0.723,Data,Data,Data,AIC,MEX,2972326.78934306
1989,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,44,920.6964,15799.164,31.812,665.6634972,11422.795572,2277636.6063,0.01259735,0.0013381449627762,0.0007674237055682,0.723,Data,Data,Data,AIC,MEX,3370464.60441217
1990,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,40,838.9294,14456.038,28.92,606.5459562,10451.715474,2083161.2466,0.013857085,0.0013266946137165,0.0007630927703089,0.723,Data,Data,Data,AIC,MEX,3109072.50618842
1991,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,45,942.7735,16198.994,32.535,681.6252405,11711.872662,2334906.1593,0.012317408,0.0013336744385957,0.0007654676646686,0.723,GAM,Data,Data,AIC,MEX,3506694.18746307
1992,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,46,970.5743,16726.936,33.258,701.7252189,12093.574728,2409476.0178,0.010329594326087,0.0013158791972531,0.0007539025628413,0.723,GAM,Data,Data,AIC,MEX,3646519.67641947
1993,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,55,1159.456,20325.426,39.765,838.286688,14695.282998,2924899.8258,0.0086392975090909,0.0012877546975622,0.0007553019523277,0.723,Data,Data,Data,AIC,MEX,4448459.37119362
1994,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,66,1380.6357,24339.26,47.718,998.1996111,17597.28498,3502959.5097,0.0023976385454545,0.0012913891184604,0.0007675700163923,0.723,GAM,Data,Data,AIC,MEX,5357733.95723493
1995,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,52,1084.2305,18741.61,37.596,783.8986515,13550.18403,2701189.3827,0.0045647353846153,0.0013315209162622,0.0007740088117228,0.723,Data,Data,Data,AIC,MEX,4148494.69753021
1996,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,70,1465.2643,25682.386,50.61,1059.3860889,18568.365078,3697434.8694,0.0642437374285714,0.0013002794790084,0.0007671119045735,0.723,Data,Data,Data,AIC,MEX,5701919.54929015
1997,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,80,1665.185,29296.391,57.84,1203.928755,21181.290693,4218224.928,0.1921427275,0.0013035380909153,0.0007762294741171,0.723,GAM,Data,Data,AIC,MEX,6530071.65996727
1998,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,82,1707.7037,30096.061,59.286,1234.6697751,21759.452103,4332763.311,0.204394834146341,0.0012996450989802,0.000775073788701,0.723,GAM,Data,Data,AIC,MEX,6729121.38899652
1999,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,87,1811.957,31839.017,62.901,1310.044911,23019.609291,4584508.296,0.220530912643678,0.0013046770462713,0.0007745808456366,0.723,GAM,Data,Data,AIC,MEX,7137820.21630168
2000,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,95,1974.264,34781.463,68.685,1427.392872,25146.997749,5008061.217,0.0011455365789473,0.0013039390738824,0.0007779364635086,0.723,Data,Data,Data,AIC,MEX,7832517.85191473
2001,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,97,2009.4239,35453.022,70.131,1452.8134797,25632.534906,5105298.933,0.0013463009072164,0.0013069215020039,0.0007828410328155,0.723,Data,Data,Data,AIC,MEX,8048167.84164261
2002,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,96,1986.9378,34925.09,69.408,1436.5560294,25250.84007,5030728.713,0.0068608705625,0.0013150398594715,0.0007846022891932,0.723,Data,Data,Data,AIC,MEX,7999746.55671741
2003,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,95,1969.3579,34653.362,68.685,1423.8457617,25054.380726,4990759.827,0.0013746440842105,0.0013103805555904,0.0007819801506744,0.723,Data,Data,Data,AIC,MEX,8041051.70628746
2004,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,96,1986.9378,34925.09,69.408,1436.5560294,25250.84007,5030728.713,0.00136032496875,0.0013150398594715,0.0007846022891932,0.723,Data,Data,Data,AIC,MEX,8208271.34323013
2005,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,111,2280.8908,39769.633,80.253,1649.0840484,28753.444659,5734060.944,0.0011764971891891,0.0013420470140261,0.0007961901705072,0.723,GAM,Data,Data,AIC,MEX,9461036.53084915
2006,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,23,473.0221,8171.309,16.629,341.9949783,5907.856407,1178786.7915,0.0018926257391304,0.0013571360964696,0.000794868179865,0.723,Data,Data,Data,AIC,MEX,1964273.41990582
2007,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,23,473.0221,7268.62,16.629,341.9949783,5255.21226,1046010.2997,0.0018926257391304,0.0016192916016503,0.000794868179865,0.723,Data,Data,Data,AIC,MEX,1757717.8857451
2008,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,23,473.0221,7268.62,16.629,341.9949783,5255.21226,1046010.2997,0.0018926257391304,0.0016192916016503,0.000794868179865,0.723,Data,Data,Data,AIC,MEX,1768013.12871527
2009,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,23,473.0221,7268.62,16.629,341.9949783,5255.21226,1046010.2997,0.0018926257391304,0.0016192916016503,0.000794868179865,0.723,Data,Data,Data,AIC,MEX,1775490.70491921
2010,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,23,473.0221,7270.519,16.629,341.9949783,5256.585237,1046289.6669,0.0095096208695652,0.0016169674787552,0.000794868179865,0.723,Data,Data,Data,AIC,MEX,1782727.37019675
2011,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,108,2219.9739,38698.245,78.084,1605.0411297,27978.831135,5579553.675,0.016191162037037,0.0013418876879144,0.0007956411424868,0.723,GAM,Data,Data,AIC,MEX,9596834.27352164
2012,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,23,473.0221,8171.309,16.629,341.9949783,5907.856407,1178786.7915,0.0272122434782609,0.0013571360964696,0.000794868179865,0.723,Data,Data,Data,AIC,MEX,2051982.18854813
2013,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,21,434.1828,7499.749,15.183,313.9141644,5422.318527,1081549.437,0.4261204,0.001347801090967,0.0007862559232118,0.723,GAM,Data,Data,AIC,MEX,1913341.73586495
2014,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,21,434.1828,7499.749,15.183,313.9141644,5422.318527,1081549.437,0.4243796,0.001347801090967,0.0007862559232118,0.723,GAM,Data,Data,AIC,MEX,1949539.11596764
2015,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,20,412.5146,7099.917,14.46,298.2480558,5133.239991,1024279.884,0.412021965,0.0013585447638392,0.0007902708842492,0.723,GAM,Data,Data,AIC,MEX,1883912.39000214
2016,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,22,455.4422,7899.581,15.906,329.2847106,5711.397063,1138818.267,0.404780140909091,0.0013381449857043,0.0007839483799541,0.723,GAM,Data,Data,AIC,MEX,2134766.63598101
2017,6-12m,I,Seine_Purse_Seine,NorthAmerica,484,25,511.0437,8842.87,18.075,369.4845951,6393.39501,1276024.7967,0.39727178,0.0013650532091343,0.0008048505127342,0.723,GAM,Data,Data,AIC,MEX,2414451.0014334
1963,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,2,1880.641,6344.188,1.446,1359.703443,4586.847924,930626.802,0.07732631,8.338842e-05,3.44206e-07,0.723,GAM,Data,Data,AIC,MEX,1076079.00876961
1964,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,2,1880.641,6344.188,1.446,1359.703443,4586.847924,930626.802,0.07732631,8.335629e-05,3.44206e-07,0.723,GAM,Data,Data,AIC,MEX,1078525.44943806
1965,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,4,5260.641,12192.654,2.892,3803.443443,8815.288842,1759231.797,0.213560555,0.000109858575879,3.43657106053426e-07,0.723,GAM,Data,Data,AIC,MEX,2045563.62141934
1966,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,2,3380.0,5848.466,1.446,2443.74,4228.440918,828604.995,0.3497948,0.0001388055,3.433517e-07,0.723,GAM,Data,Data,AIC,MEX,968329.437002726
1967,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,2,3380.0,5848.466,1.446,2443.74,4228.440918,828604.995,0.3497948,0.0001385218,3.433517e-07,0.723,GAM,Data,Data,AIC,MEX,973915.073792598
1968,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,2,3380.0,5848.466,1.446,2443.74,4228.440918,828604.995,0.4337734,0.0001372385,3.433517e-07,0.723,GAM,Data,Data,AIC,MEX,982345.50528653
1969,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,2,1880.641,6344.188,1.446,1359.703443,4586.847924,930626.802,0.1443531,8.242741e-05,3.44206e-07,0.723,GAM,Data,Data,AIC,MEX,1112436.82644447
1970,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,2,1880.641,6344.188,1.446,1359.703443,4586.847924,930626.802,0.07732631,8.23963e-05,3.44206e-07,0.723,GAM,Data,Data,AIC,MEX,1118526.55905659
1971,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,4,5260.641,12192.654,2.892,3803.443443,8815.288842,1759231.797,0.213560555,0.0001077805628661,3.43657106053426e-07,0.723,GAM,Data,Data,AIC,MEX,2134094.09599725
1972,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,4,5260.641,12192.654,2.892,3803.443443,8815.288842,1759231.797,0.213560555,0.0001072224525815,3.43657106053426e-07,0.723,GAM,Data,Data,AIC,MEX,2158718.78366715
1973,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,8,9021.923,24881.036,5.784,6522.850329,17988.989028,3620486.124,0.1454434325,9.40584149446952e-05,3.43885942513364e-07,0.723,GAM,Data,Data,AIC,MEX,4485493.39964769
1974,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,8,9021.923,24881.036,5.784,6522.850329,17988.989028,3620486.124,0.1454434325,9.3921238863233e-05,3.43885942513364e-07,0.723,GAM,Data,Data,AIC,MEX,4547300.50183345
1975,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,7,8081.602,21708.936,5.061,5842.998246,15695.560728,3155172.723,0.15517445,9.56491496252787e-05,3.43848702771059e-07,0.723,GAM,Data,Data,AIC,MEX,4008682.96549935
1976,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,7,8081.602,21708.936,5.061,5842.998246,15695.560728,3155172.723,0.15517445,9.56583353348824e-05,3.43848702771059e-07,0.723,GAM,Data,Data,AIC,MEX,4056765.47496959
1977,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,6,5641.923,19032.57,4.338,4079.110329,13760.54811,2791881.129,0.07732631,8.162672e-05,3.44206e-07,0.723,GAM,Data,Data,AIC,MEX,3631471.31257839
1978,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,12,12783.205,37569.406,8.676,9242.257215,27162.680538,5481739.728,0.122737725,8.9410349442959e-05,3.43980115020451e-07,0.723,GAM,Data,Data,AIC,MEX,7221750.63667396
1979,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,8,9021.923,24881.036,5.784,6522.850329,17988.989028,3620486.124,0.1454434325,9.37700985873378e-05,3.43885942513364e-07,0.723,GAM,Data,Data,AIC,MEX,4834756.58874741
1980,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,2,1880.641,6344.188,1.446,1359.703443,4586.847924,930626.802,0.07732631,8.168901e-05,3.44206e-07,0.723,GAM,Data,Data,AIC,MEX,1258685.95296157
1981,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,6,5641.923,19032.57,4.338,4079.110329,13760.54811,2791881.129,0.07732631,8.181797e-05,3.44206e-07,0.723,GAM,Data,Data,AIC,MEX,3820507.5404256
1982,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,10,9403.205,31720.94,7.23,6798.517215,22934.23962,4653134.733,0.07732631,8.201466e-05,3.44206e-07,0.723,GAM,Data,Data,AIC,MEX,6445571.35080692
1983,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,24,24787.053,76853.724,17.352,17921.039319,55565.242452,11216739.849,0.1000320175,8.9743613708905e-05,2.88386966115157e-07,0.723,GAM,Data,Data,AIC,MEX,15710381.9625889
1984,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,12,12783.205,37569.406,8.676,9242.257215,27162.680538,5481739.728,0.122737725,8.98550571040756e-05,3.43980115020451e-07,0.723,GAM,Data,Data,AIC,MEX,7755133.35663859
1985,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,22,20687.053,69290.346,15.906,14956.739319,50096.920158,10134875.184,0.0,8.56529310421368e-05,3.44392584821318e-07,0.723,Data,Data,Data,AIC,MEX,14476375.0217653
1986,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,34,31970.894,105868.31,24.582,23114.956362,76542.78813,15412570.575,0.0,9.24043213716125e-05,3.45178522666904e-07,0.723,Data,Data,Data,AIC,MEX,22285500.8630146
1987,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,35,34410.57,108544.68,25.305,24878.84211,78477.80364,15775862.169,0.0,9.45160911595759e-05,3.52526204219837e-07,0.723,Data,Data,Data,AIC,MEX,22978168.4398458
1988,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,35,34410.57,108544.68,25.305,24878.84211,78477.80364,15775862.169,0.0,9.44254030628585e-05,3.52526204219837e-07,0.723,Data,Data,Data,AIC,MEX,23145857.7788638
1989,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,35,34410.57,108544.68,25.305,24878.84211,78477.80364,15775862.169,0.0,9.438207114298e-05,3.52526204219837e-07,0.723,Data,Data,Data,AIC,MEX,23345245.1974228
1990,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,32,31589.615,99524.12,23.136,22839.291645,71955.93876,14481943.773,0.0,9.27755275860485e-05,3.52216025597637e-07,0.723,Data,Data,Data,AIC,MEX,21613983.6963118
1991,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,17,15985.45,53925.6,12.291,11557.48035,38988.2088,7910329.263,0.0,8.120605e-05,3.44206e-07,0.723,GAM,Data,Data,AIC,MEX,11880180.0821825
1992,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,10,9403.205,31720.94,7.23,6798.517215,22934.23962,4653134.733,0.0,8.113749e-05,3.44206e-07,0.723,GAM,Data,Data,AIC,MEX,7042090.16216229
1993,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,18,16925.77,57097.7,13.014,12237.33171,41281.6371,8375643.387,0.0,8.121907e-05,3.44206e-07,0.723,Data,Data,Data,AIC,MEX,12738456.5399553
1994,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,14,16883.205,45132.784,10.122,12206.557215,32631.002832,6563604.393,0.0,9.45613079874665e-05,2.61855713108382e-07,0.723,GAM,Data,Data,AIC,MEX,10038953.0740663
1995,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,10,9403.205,31720.94,7.23,6798.517215,22934.23962,4653134.733,0.0,8.134537e-05,3.44206e-07,0.723,Data,Data,Data,AIC,MEX,7146298.17900778
1996,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,12,12783.205,37569.406,8.676,9242.257215,27162.680538,5481739.728,0.0,8.24449184744044e-05,3.43980115020451e-07,0.723,Data,Data,Data,AIC,MEX,8453546.85700679
1997,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,12,12783.205,37569.406,8.676,9242.257215,27162.680538,5481739.728,0.261180083333333,8.28532565296507e-05,3.43980115020451e-07,0.723,GAM,Data,Data,AIC,MEX,8486070.29168111
1998,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,12,12783.205,37569.406,8.676,9242.257215,27162.680538,5481739.728,0.274213033333333,7.99027507787214e-05,3.43980115020451e-07,0.723,GAM,Data,Data,AIC,MEX,8513571.91816767
1999,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,11,11842.885,34397.316,7.953,8562.405855,24869.259468,5016426.327,0.295543163636364,9.0717176273015e-05,3.43962179849758e-07,0.723,GAM,Data,Data,AIC,MEX,7810292.17063251
2000,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,10,9403.205,31720.94,7.23,6798.517215,22934.23962,4653134.733,0.0,8.147266e-05,3.44206e-07,0.723,Data,Data,Data,AIC,MEX,7277419.20164052
2001,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,10,9403.205,31720.94,7.23,6798.517215,22934.23962,4653134.733,0.0,7.485581e-05,3.44206e-07,0.723,Data,Data,Data,AIC,MEX,7335360.73253105
2002,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,10,9403.205,31720.94,7.23,6798.517215,22934.23962,4653134.733,0.0,7.242734e-05,3.44206e-07,0.723,Data,Data,Data,AIC,MEX,7399305.4847239
2003,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,10,9403.205,31720.94,7.23,6798.517215,22934.23962,4653134.733,0.0,7.362783e-05,3.44206e-07,0.723,Data,Data,Data,AIC,MEX,7497074.24948684
2004,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,10,9403.205,31720.94,7.23,6798.517215,22934.23962,4653134.733,0.0,7.013558e-05,3.44206e-07,0.723,Data,Data,Data,AIC,MEX,7592178.91960151
2005,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,43,47511.22,134510.91,31.089,34350.61206,97251.38793,19470171.654,0.0,8.87818275770902e-05,3.12099328996309e-07,0.723,GAM,Data,Data,AIC,MEX,32125226.2714698
2006,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,1,940.3205,3172.094,0.723,679.8517215,2293.423962,465313.4733,0.0,7.711813e-05,3.44206e-07,0.723,Data,Data,Data,AIC,MEX,775375.915405519
2007,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,1,940.3205,2062.137,0.723,679.8517215,1490.925051,302494.2348,0.0,0.0001053984,3.44206e-07,0.723,Data,Data,Data,AIC,MEX,508311.94204802
2008,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,1,940.3205,2062.137,0.723,679.8517215,1490.925051,302494.2348,0.0,0.0001053984,3.44206e-07,0.723,Data,Data,Data,AIC,MEX,511289.208758714
2009,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,1,940.3205,2062.137,0.723,679.8517215,1490.925051,302494.2348,0.0,0.0001053984,3.44206e-07,0.723,Data,Data,Data,AIC,MEX,513451.638414158
2010,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,1,940.3205,2198.312,0.723,679.8517215,1589.379576,322469.7126,0.0,9.705582e-05,3.44206e-07,0.723,Data,Data,Data,AIC,MEX,549442.091323305
2011,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,42,47320.58,131090.96,30.366,34212.77934,94778.76408,18953846.265,0.0,0.0001059459253425,3.13029804082156e-07,0.723,GAM,Data,Data,AIC,MEX,32600622.2085519
2012,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,1,940.3205,3172.094,0.723,679.8517215,2293.423962,465313.4733,0.0,8.238338e-05,3.44206e-07,0.723,Data,Data,Data,AIC,MEX,809998.013371077
2013,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,1,940.3205,3172.094,0.723,679.8517215,2293.423962,465313.4733,0.4458122,8.28287e-05,3.44206e-07,0.723,GAM,Data,Data,AIC,MEX,823174.288911557
2014,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,1,940.3205,3172.094,0.723,679.8517215,2293.423962,465313.4733,0.4451166,8.24561e-05,3.44206e-07,0.723,GAM,Data,Data,AIC,MEX,838747.436179482
2015,Over 50m,I,Seine_Purse_Seine,NorthAmerica,484,1,940.3205,3172.094,0.723,679.8517215,2293.423962,465313.4733,0.434652,8.265187e-05,3.44206e-07,0.723,GAM,Data,Data,AIC,MEX,855830.355821767
